row_index,student_course_id,true_any_risk,risk_probability,student_level_recourse_reduction,student_level_recourse_valid,student_level_recourse_effort,risk_decile,expected_recourse_reduction,empirical_actionability,expected_intervention_benefit,expected_intervention_benefit_norm,causal_actionable_score
2965,620782_CCC_2014J,1,0.9951669924054933,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09988585239439297,0.5140501482413609,0.7546085703234271
2966,621300_CCC_2014J,0,0.417515251103922,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.0359071569078915,0.18479172864788568,0.30115348987590385
2967,621380_CCC_2014J,1,0.9891164580177576,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09596435193825008,0.49386863261641156,0.7414925453170846
2968,621696_CCC_2014J,0,0.36438763051628625,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03133807397370107,0.16127751013399827,0.2628325703251423
2969,622374_CCC_2014J,0,0.07553750722283484,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.006496378556495416,0.033432806347918044,0.05448515678537644
2970,622384_CCC_2014J,1,0.9205123329431889,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.08930836077592991,0.45961439979298585,0.6900633663680874
2971,622413_CCC_2014J,1,0.9056932511950082,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.14138751442607417,0.7276333034955492,0.8166632773452787
2972,622541_CCC_2014J,0,0.534860432762059,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10484747660978255,0.5395845317631468,0.5372224822626028
2973,622686_CCC_2014J,1,0.997179635299676,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10008786326551826,0.5150897721296198,0.756134703714648
2974,622812_CCC_2014J,0,0.2731065260407593,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.023487714178550598,0.12087660730632566,0.19699156667354248
2975,622972_CCC_2014J,1,0.9812174702689621,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09519798996526214,0.4899246457916758,0.735571058030319
2976,623002_CCC_2014J,1,0.9972306831292819,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.1027454952649069,0.5287669455281361,0.762998814328709
2977,623079_CCC_2014J,1,0.9958951896529841,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09995894224095335,0.5144262960696934,0.7551607428613387
2978,623523_CCC_2014J,1,0.9970870989039777,0.19607817132851502,1.0,0.9999999750000007,8,0.19607817132851502,0.50000000625,0.0977535087260919,0.5030763060753684,0.7500817024896731
2979,624156_CCC_2014J,1,0.8770147774005272,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.1369105260837354,0.7045930383740466,0.7908039078872869
2980,624927_CCC_2014J,0,0.30757008515802414,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02645165003851276,0.13613013552547273,0.22185011034174845
2981,624957_CCC_2014J,1,0.9697109586565278,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09408162503067181,0.48417941214385407,0.7269451854001909
2982,626296_CCC_2014J,0,0.4026002085288921,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03462443304903017,0.17819034943357154,0.29039527898123185
2983,626417_CCC_2014J,0,0.3899221512674434,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.033534094456199315,0.1725790571249779,0.2812506041962106
2984,626753_CCC_2014J,1,0.9951778065022968,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09988693781551862,0.5140557342265346,0.7546167703644158
2985,626757_CCC_2014J,0,0.10509483805590195,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.009038368850730756,0.0465148440565248,0.07580484105621338
2986,626768_CCC_2014J,1,0.5567044721814458,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10912951407563153,0.5616215063829708,0.5591629892822083
2987,627184_CCC_2014J,1,0.3737608301724677,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.0321441881213726,0.16542607659437986,0.2695934533834238
2988,627290_CCC_2014J,1,0.9965660902044676,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10002628116393633,0.5147728474832524,0.75566946884386
2989,627417_CCC_2014J,0,0.15792438532210248,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.01358181687579025,0.0698971356906487,0.1139107605063756
2990,628008_CCC_2014J,1,0.9936459766675376,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.0997331866059872,0.5132644726999288,0.7534552246837332
2991,628361_CCC_2014J,0,0.045401837062773155,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0039046499092167068,0.020094796375548937,0.03274831671916105
2992,628806_CCC_2014J,1,0.9964155967517235,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10001117599372687,0.5146951105986061,0.7555553536751648
2993,628846_CCC_2014J,0,0.599611822548867,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11754054457718531,0.6049078314484517,0.6022598269986594
2994,629607_CCC_2014J,0,0.3613232405917817,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.031074530235944867,0.1599212149809395,0.2606222277863606
2995,629822_CCC_2014J,1,0.9936970998401375,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09973831788718043,0.5132908802020406,0.7534939900210891
2996,630452_CCC_2014J,0,0.2604863178448386,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02240235072247797,0.11529091892187925,0.18788861838335894
2997,631073_CCC_2014J,1,0.37944410747039164,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03263296147551486,0.16794148802783487,0.27369279774911326
2998,632083_CCC_2014J,0,0.1498294876284819,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.012885639284984554,0.06631434408225402,0.10807191585536796
2999,632134_CCC_2014J,1,0.9799818991699617,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09507811451598812,0.4893077216628562,0.7346448104164089
3000,632637_CCC_2014J,1,0.6407500896362583,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.1256047856988146,0.6464094479902986,0.6435797688132785
3001,632700_CCC_2014J,1,0.6288910724127229,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12328008947004576,0.6344456872337069,0.6316683798232149
3002,632866_CCC_2014J,1,0.31296267020713053,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.026915423270713126,0.1385168869326856,0.22573977856990807
3003,633157_CCC_2014J,1,0.9969847252617696,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.1000682999606407,0.5149890920079476,0.7559869086348586
3004,633334_CCC_2014J,1,0.713600309629165,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11139994025462896,0.5733059730607585,0.6434531413449618
3005,633746_CCC_2014J,0,0.3889606682175118,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03345140496725995,0.17215350592800308,0.28055708707275745
3006,634111_CCC_2014J,1,0.5123468921948678,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10043419835356114,0.5168721426964411,0.5146095174456544
3007,634351_CCC_2014J,0,0.10643775100447637,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.009153862083206949,0.04710921565022002,0.0767734833273482
3008,634648_CCC_2014J,0,0.6275826455393456,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12302360151992091,0.6331257038164035,0.6303541746778746
3009,634655_CCC_2014J,1,0.9971376873085047,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10008365290596417,0.5150681040364811,0.7561028956724929
3010,634817_CCC_2014J,1,0.989155613902455,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09596815085299779,0.49388818325989514,0.7415218985811751
3011,634824_CCC_2014J,0,0.7352027826802624,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11477229614457395,0.5906613842986183,0.6629320834894403
3012,634853_CCC_2014J,0,0.8182903865206193,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.12774307821798148,0.6574139051793011,0.7378521458499602
3013,635802_CCC_2014J,0,0.09680114990279627,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.008325094877932666,0.042844068039058034,0.06982260897092715
3014,636124_CCC_2014J,0,0.06867285549017271,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005906004609122234,0.030394520065224646,0.049533687777698676
3015,636364_CCC_2014J,0,0.14313907633190795,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.012310250367886971,0.06335317639894103,0.10324612636542449
3016,636387_CCC_2014J,0,0.16384841008282844,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.014091294999157473,0.07251910165043815,0.1181837558666333
3017,636628_CCC_2014J,1,0.9857607305817939,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09563877833560372,0.49219310845866576,0.7389769195202298
3018,636783_CCC_2014J,0,0.06781914934471063,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005832584152175361,0.03001667079155106,0.04891791006813084
3019,637070_CCC_2014J,0,0.23101519147768695,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.019867774186843313,0.10224703520221437,0.16663111333995068
3020,637691_CCC_2014J,1,0.8716667695647357,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.13607565010995945,0.7002964527435998,0.7859816111541678
3021,638426_CCC_2014J,1,0.9961450498045397,0.057152096424608945,0.0,0.49999998750000035,8,0.057152096424608945,0.0,0.0,0.0,0.49807252490226983
3022,638504_CCC_2014J,1,0.99503245212962,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09987234845963676,0.5139806519163371,0.7545065520229786
3023,640443_CCC_2014J,1,0.9972103319832513,0.21187575857921648,1.0,0.9999999750000007,9,0.21187575857921648,0.50000000625,0.10564234909652116,0.5436752444100952,0.7704427881966732
3024,641347_CCC_2014J,1,0.8368645963185687,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.1306426927975264,0.6723364119080073,0.7546005041132879
3025,641684_CCC_2014J,1,0.942953070972119,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09148556737734272,0.4708191234788714,0.7068860972254952
3026,642838_CCC_2014J,0,0.14517899441392293,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.012485687453014972,0.06425604159411398,0.10471751800401846
3027,642839_CCC_2014J,1,0.9811161609474247,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09518816090690624,0.489874061762168,0.7354951113547964
3028,643114_CCC_2014J,1,0.9980191268864665,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.1028267292719335,0.5291850062680032,0.763602066577235
3029,643269_CCC_2014J,1,0.996968336415166,0.208895437140299,1.0,0.9999999750000007,8,0.208895437140299,0.50000000625,0.10413106952687974,0.5358976315831968,0.7664329839991815
3030,643416_CCC_2014J,1,0.9975704517853418,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10278050190823722,0.5289471028753681,0.763258777330355
3031,643457_CCC_2014J,1,0.9975080201520944,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10277406952585398,0.5289139994173869,0.7632110097847407
3032,643514_CCC_2014J,1,0.9959184130398185,0.11226309093003162,0.0,0.9999999750000007,8,0.11226309093003162,0.0,0.0,0.0,0.49795920651990927
3033,643770_CCC_2014J,1,0.6973236653020906,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.1088589979636647,0.5602293287709788,0.6287764970365346
3034,644093_CCC_2014J,0,0.199589007832951,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.01716505876707323,0.08833784557342354,0.14396342670318726
3035,644246_CCC_2014J,0,0.08595563870076771,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007392358956435506,0.03804385832745155,0.06199974851410963
3036,644416_CCC_2014J,0,0.16443729023943524,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.01414193988488875,0.07277973927222103,0.11860851475582813
3037,644453_CCC_2014J,1,0.9967631313812195,0.17053308962168268,0.0,0.9999999750000007,8,0.17053308962168268,0.0,0.0,0.0,0.49838156569060976
3038,645144_CCC_2014J,0,0.06348402581223492,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005459754751371142,0.028097950530793645,0.04579098817151428
3039,645160_CCC_2014J,1,0.9955254900027249,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09992183513734375,0.5142353289642018,0.7548804094834634
3040,645334_CCC_2014J,0,0.0711168915312194,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.006116196656915386,0.031476247364308,0.0512965694477637
3041,645847_CCC_2014J,1,0.9973878829620392,0.17300068726902595,0.0,0.9999999750000007,9,0.17300068726902595,0.0,0.0,0.0,0.4986939414810196
3042,645867_CCC_2014J,1,0.9972936167877038,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10275197937135566,0.528800315177604,0.7630469659826539
3043,645948_CCC_2014J,1,0.38971821197975887,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03351655526455731,0.17248879385097582,0.28110350291536734
3044,646351_CCC_2014J,0,0.22041777787642258,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.018956375161317155,0.09755663317882379,0.1589872055276232
3045,646481_CCC_2014J,0,0.18039548171159683,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.015514376660891591,0.07984281488547733,0.13011914829853707
3046,646739_CCC_2014J,1,0.997068942360687,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10007675291052323,0.5150325940659071,0.7560507682132971
3047,646751_CCC_2014J,1,0.9968021316623557,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10004997286834523,0.5148947739009736,0.7558484527816647
3048,646841_CCC_2014J,1,0.9876949334274334,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09582643522988986,0.4931588613857712,0.7404268974066023
3049,647083_CCC_2014J,1,0.6708551123184382,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10472699972709211,0.538964512431859,0.6049098123751486
3050,647148_CCC_2014J,0,0.5057415918811213,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09913937632574774,0.5102085017564253,0.5079750468187734
3051,647195_CCC_2014J,0,0.09430966137039623,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.008110821819809497,0.04174133832657147,0.06802549984848386
3052,647406_CCC_2014J,1,0.8513994684084233,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.13291172752266536,0.6840137176411258,0.7677065930247746
3053,647645_CCC_2014J,1,0.9968594477034054,0.13332936220425307,0.0,0.9999999750000007,8,0.13332936220425307,0.0,0.0,0.0,0.4984297238517027
3054,647684_CCC_2014J,1,0.9902121804232132,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09607065922865198,0.49441572989876204,0.7423139551609876
3055,647735_CCC_2014J,1,0.9639013283280617,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09351797309165813,0.48127864736224646,0.722589987845154
3056,647865_CCC_2014J,0,0.4121965800666675,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.035449740430358756,0.1824376914899974,0.2973171357783324
3057,647869_CCC_2014J,1,0.29553331992401477,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.025416463858419308,0.13080267826722825,0.2131679990956215
3058,647887_CCC_2014J,1,0.9966346733174352,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10003316491586028,0.5148082738585812,0.7557214735880082
3059,648161_CCC_2014J,0,0.16274274406417666,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.01399620548299134,0.07202973525159724,0.11738623965788694
3060,648314_CCC_2014J,1,0.9972934744768857,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10275196470895534,0.5288002397193796,0.7630468570981326
3061,648321_CCC_2014J,1,0.34525592003035144,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.02969270813731914,0.15280983896907882,0.24903287949971514
3062,648419_CCC_2014J,1,0.9971465175438348,0.20207059633668578,1.0,0.9999999750000007,8,0.20207059633668578,0.50000000625,0.10074699697690354,0.5184819220079693,0.757814219775902
3063,648536_CCC_2014J,1,0.9972045717107026,0.19452608691044382,0.0,0.9999999750000007,9,0.19452608691044382,0.0,0.0,0.0,0.4986022858553513
3064,648606_CCC_2014J,1,0.9972847667159089,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10275106754119934,0.5287956225568193,0.7630401946363641
3065,648625_CCC_2014J,1,0.9967141633805566,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.1000411434086885,0.5148493341821683,0.7557817487813625
3066,648649_CCC_2014J,0,0.4440990889730371,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03819342078701067,0.19655770208464088,0.320328395528839
3067,648819_CCC_2014J,1,0.9977167938715757,0.1493957762078083,0.0,0.9999999750000007,9,0.1493957762078083,0.0,0.0,0.0,0.4988583969357879
3068,648854_CCC_2014J,0,0.6933193595529439,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10823388693835136,0.5570122724258935,0.6251658159894187
3069,648868_CCC_2014J,1,0.9956972556005098,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09993907541287309,0.5143240539035113,0.7550106547520106
3070,649248_CCC_2014J,1,0.9970402441524384,0.1980214755303633,1.0,0.9999999750000007,8,0.1980214755303633,0.50000000625,0.09871769138908089,0.5080383525410104,0.7525392983467244
3071,650787_CCC_2014J,0,0.5547859315257686,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10875342690559679,0.5596860204170035,0.5572359759713861
3072,650856_CCC_2014J,0,0.4098647051173836,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03524919446354166,0.18140560655003524,0.2956351558337094
3073,650927_CCC_2014J,1,0.997355239545215,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10275832841460834,0.528832989741088,0.7630941146431516
3074,651187_CCC_2014J,1,0.9972857053094206,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10275116424525874,0.5287961202322646,0.7630409127708426
3075,651267_CCC_2014J,1,0.9902920281571482,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09607840607785127,0.4944555980971489,0.7423738131271486
3076,651371_CCC_2014J,1,0.9970133932092106,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10007117738964347,0.5150039003393576,0.7560086467742841
3077,651423_CCC_2014J,0,0.24566411170781474,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.021127610985244384,0.1087306289990707,0.1771973703534427
3078,651508_CCC_2014J,0,0.09162893248306814,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007880273708021244,0.04055485106936136,0.06609189177621475
3079,651734_CCC_2014J,1,0.99711428502463,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10008130399659455,0.5150560156657987,0.7560851503452144
3080,651759_CCC_2014J,0,0.05805231641718442,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004992616746207348,0.025693882736933564,0.041873099577058995
3081,651764_CCC_2014J,0,0.06928991550827135,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005959073019995539,0.03066763005850621,0.04997877278338878
3082,652571_CCC_2014J,1,0.9965275746424326,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10002241532054153,0.5147529523997891,0.7556402635211108
3083,652894_CCC_2014J,1,0.9690314965061115,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09401570342517963,0.48384015477893955,0.7264358256425255
3084,652902_CCC_2014J,0,0.07459450941640795,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.006415278835923199,0.033015436696629756,0.05380497305651885
3085,653062_CCC_2014J,1,0.9972055643410066,0.13758332081647817,0.0,0.9999999750000007,9,0.13758332081647817,0.0,0.0,0.0,0.4986027821705033
3086,653177_CCC_2014J,1,0.9364692268089707,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.0908565030258789,0.46758172183117336,0.702025474320072
3087,653506_CCC_2014J,1,0.9954222141096424,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09991146923826241,0.5141819821504972,0.7548020981300698
3088,653700_CCC_2014J,1,0.9636521489387025,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09349379763848234,0.4811542313915067,0.7224031901651047
3089,653726_CCC_2014J,1,0.9964701230984137,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10001664885472274,0.5147232759987982,0.7555966995486059
3090,653887_CCC_2014J,1,0.6776735943391652,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10579143100533943,0.5444424759598201,0.6110580351494926
3091,654202_CCC_2014J,1,0.9940993168851614,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.099778688792462,0.5134986440579538,0.7537989804715576
3092,654258_CCC_2014J,1,0.9957724623546251,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.0999466239859246,0.5143629016983003,0.7550676820264628
3093,654539_CCC_2014J,0,0.22454497279003116,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.019311322279920756,0.09938332449258053,0.16196414864130584
3094,654646_CCC_2014J,0,0.24689079862829047,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02123310854398965,0.10927355909789968,0.17808217886309508
3095,655919_CCC_2014J,0,0.3677684017194982,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03162882714198041,0.16277383524584194,0.26527111848267004
3096,655927_CCC_2014J,0,0.14378735815010885,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.012366003916781594,0.06364010512195077,0.10371373163602982
3097,656026_CCC_2014J,1,0.997074696463004,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.1000773304552158,0.5150355663280214,0.7560551313955126
3098,656277_CCC_2014J,0,0.1158811339234075,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.009966012133569927,0.05128884513503336,0.08358498952922043
3099,656347_CCC_2014J,0,0.3612447416272847,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.031067779166066945,0.15988647143730098,0.2605656065322928
3100,674497_CCC_2014J,0,0.3163689037001044,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.02720836624746366,0.14002448162217468,0.22819669266113954
3101,674541_CCC_2014J,0,0.04794815840701574,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004123638700174367,0.02122179502206898,0.03458497671454236
3102,674965_CCC_2014J,0,0.3551199024079258,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.030541030592682764,0.15717562524894466,0.25614776382843524
3103,675450_CCC_2014J,1,0.9979407298910732,0.2813078795083481,1.0,0.9999999750000007,9,0.2813078795083481,0.50000000625,0.14036429705488918,0.7223674422275894,0.8601540860593313
3104,676650_CCC_2014J,0,0.0498743338856489,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004289293691125101,0.02207431788305351,0.035974325884351205
3105,676783_CCC_2014J,1,0.8867809138182025,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.13843511484689464,0.7124391453143435,0.7996100295662729
3106,676909_CCC_2014J,0,0.25825343382624955,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.022210318176120413,0.1143026472441996,0.18627804053522456
3107,676964_CCC_2014J,0,0.12099802718510484,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.010406075313879878,0.05355357570148736,0.08727580144329611
3108,677459_CCC_2014J,0,0.4805197513694921,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09419519617870901,0.48476389196842373,0.4826418216689579
3109,678204_CCC_2014J,0,0.2779264424552422,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02390223674873254,0.12300989629113668,0.20046816937318943
3110,678474_CCC_2014J,1,0.9826896578491522,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09534082201089165,0.49065971319581186,0.736674685522482
3111,679325_CCC_2014J,1,0.9975375357906691,0.21055126381535472,1.0,0.9999999750000007,9,0.21055126381535472,0.50000000625,0.10501639574469492,0.5404538531361042,0.7689956944633867
3112,679363_CCC_2014J,1,0.9528333228692655,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.0924441521452036,0.47575236107167046,0.7142928419704679
3113,679431_CCC_2014J,0,0.06140845320477665,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005281251304867878,0.0271793046871932,0.044293878945984924
3114,679750_CCC_2014J,0,0.1611587358020747,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.013859977565423523,0.07132865517327096,0.11624369548767283
