student_id,dropout_risk,failure_risk,risk_segment
582394,0.09461185,0.115606524,Low-Low
555008,0.15140387,0.16498171,Low-Low
655930,0.14257431,0.17549188,Low-Low
508326,0.20544495,0.36770907,Low-Low
605692,0.16889758,0.32666516,Low-Low
2602235,0.3340778,0.40728784,Low-Low
558168,0.2870508,0.45116556,Low-Low
389267,0.077743605,0.06432275,Low-Low
562884,0.16174787,0.16422643,Low-Low
482945,0.42529884,0.4984302,Low-Low
577414,0.09982549,0.12885922,Low-Low
2599352,0.18246864,0.1990187,Low-Low
528420,0.7351113,0.3534159,High dropout / Low failure
384246,0.2163279,0.41612685,Low-Low
648725,0.8974131,0.11218031,High dropout / Low failure
627247,0.07238185,0.066832975,Low-Low
185994,0.10986956,0.09005636,Low-Low
1762336,0.09403376,0.0763657,Low-Low
578551,0.2517218,0.33945012,Low-Low
544587,0.3420852,0.34583825,Low-Low
643514,0.08195275,0.06492466,Low-Low
2446778,0.60056466,0.4884334,High dropout / Low failure
478517,0.16837184,0.18870793,Low-Low
680855,0.5890956,0.32988277,High dropout / Low failure
2411595,0.0983775,0.11806232,Low-Low
551282,0.22182456,0.30863598,Low-Low
2175266,0.1865305,0.36332953,Low-Low
2283708,0.06983256,0.05079516,Low-Low
475688,0.4631253,0.5106029,Low dropout / High failure
692181,0.34329826,0.3701829,Low-Low
691805,0.3508201,0.28750655,Low-Low
582940,0.2121279,0.3915092,Low-Low
583855,0.07565432,0.076392524,Low-Low
301561,0.12752879,0.34140807,Low-Low
291960,0.05976872,0.043458074,Low-Low
647245,0.8971523,0.11705163,High dropout / Low failure
544108,0.20863089,0.39042643,Low-Low
554435,0.28745002,0.29232773,Low-Low
504022,0.33088577,0.40502724,Low-Low
2481646,0.15478687,0.18723857,Low-Low
602502,0.10145751,0.13678166,Low-Low
529179,0.6363008,0.33459908,High dropout / Low failure
684407,0.13650367,0.2533214,Low-Low
507031,0.7427731,0.22550488,High dropout / Low failure
497410,0.1296526,0.21827117,Low-Low
591225,0.18480113,0.3205268,Low-Low
539436,0.07893523,0.10030943,Low-Low
646357,0.06458825,0.04618286,Low-Low
581003,0.16541624,0.36096323,Low-Low
340010,0.33980614,0.38883716,Low-Low
505151,0.60441166,0.4079393,High dropout / Low failure
499813,0.08968781,0.07143936,Low-Low
651555,0.102537215,0.1453631,Low-Low
543060,0.13551481,0.17762935,Low-Low
682100,0.16456757,0.3279352,Low-Low
2215898,0.15428783,0.3729509,Low-Low
404050,0.17862241,0.1694096,Low-Low
315728,0.20987949,0.27878648,Low-Low
314555,0.7688576,0.19535498,High dropout / Low failure
642839,0.37195772,0.40971002,Low-Low
534750,0.07162927,0.055585213,Low-Low
533614,0.07521472,0.07065062,Low-Low
633257,0.49708715,0.3531551,Low-Low
398816,0.17924263,0.335983,Low-Low
569864,0.20212905,0.35125303,Low-Low
199446,0.19047447,0.32040972,Low-Low
602531,0.18128103,0.32031342,Low-Low
634019,0.13628237,0.37302238,Low-Low
603627,0.16261856,0.17788872,Low-Low
648285,0.09723785,0.24222958,Low-Low
484125,0.21142945,0.23151498,Low-Low
427256,0.07953794,0.06313404,Low-Low
595655,0.089868814,0.094081014,Low-Low
614263,0.38291267,0.42305982,Low-Low
549681,0.104943626,0.2762013,Low-Low
2460752,0.09934368,0.16357411,Low-Low
598246,0.09441484,0.08147667,Low-Low
582636,0.1349673,0.342533,Low-Low
648201,0.26071122,0.33898807,Low-Low
2023366,0.09415569,0.10640553,Low-Low
356735,0.06840085,0.053877506,Low-Low
604174,0.105890796,0.1450954,Low-Low
493377,0.22801654,0.38786155,Low-Low
609850,0.39195904,0.4952213,Low-Low
287309,0.36458126,0.5203707,Low dropout / High failure
539308,0.88833964,0.508584,High-High
532869,0.15880719,0.19439796,Low-Low
544627,0.20562403,0.42567867,Low-Low
608024,0.13896288,0.14274152,Low-Low
605367,0.09711194,0.15516098,Low-Low
634094,0.25340143,0.40565184,Low-Low
545741,0.16098641,0.20782968,Low-Low
506804,0.38595507,0.3453808,Low-Low
503469,0.4140021,0.39852875,Low-Low
580702,0.21956062,0.32789043,Low-Low
441389,0.097916245,0.1689017,Low-Low
536510,0.4166702,0.4305998,Low-Low
498967,0.08223656,0.27169135,Low-Low
105168,0.19836149,0.30187064,Low-Low
614683,0.29491353,0.2648235,Low-Low
1689069,0.09171327,0.11222434,Low-Low
583532,0.07707239,0.1455195,Low-Low
593534,0.16197546,0.2894968,Low-Low
679451,0.11041956,0.088782534,Low-Low
548739,0.56999886,0.36563656,High dropout / Low failure
600478,0.09558397,0.144245,Low-Low
293760,0.24143074,0.41542488,Low-Low
686034,0.5520536,0.4382358,High dropout / Low failure
2437930,0.15817021,0.1485669,Low-Low
569737,0.060212277,0.044515777,Low-Low
341854,0.4096272,0.3758445,Low-Low
465406,0.10144192,0.30779707,Low-Low
632148,0.0858259,0.1873911,Low-Low
613107,0.08390748,0.093402006,Low-Low
537905,0.08418477,0.11301199,Low-Low
604196,0.10130231,0.14595334,Low-Low
2009239,0.28497264,0.42918396,Low-Low
99088,0.2771986,0.47939757,Low-Low
2485582,0.07019239,0.053681687,Low-Low
418971,0.7261322,0.5937434,High-High
584132,0.24184956,0.3588521,Low-Low
574512,0.2331034,0.4068467,Low-Low
581038,0.12908533,0.1361885,Low-Low
339519,0.1974461,0.18949981,Low-Low
27116,0.15566221,0.13448484,Low-Low
239707,0.5700609,0.5062066,High-High
622281,0.57562405,0.35578766,High dropout / Low failure
621699,0.15971637,0.29899833,Low-Low
245653,0.10843337,0.16427977,Low-Low
656164,0.1932663,0.3186663,Low-Low
309118,0.52316856,0.44933864,High dropout / Low failure
614398,0.20706035,0.3115696,Low-Low
579011,0.1678545,0.2111362,Low-Low
598406,0.16276918,0.32898498,Low-Low
490152,0.14103656,0.15099935,Low-Low
683974,0.07437881,0.11314463,Low-Low
582705,0.07909415,0.06355001,Low-Low
592749,0.8792911,0.13523993,High dropout / Low failure
634479,0.06688492,0.053588524,Low-Low
652617,0.20767476,0.35940632,Low-Low
385228,0.16279991,0.32909882,Low-Low
632780,0.58089983,0.3263475,High dropout / Low failure
688849,0.7767791,0.19908847,High dropout / Low failure
604061,0.27815914,0.43576875,Low-Low
649000,0.7606348,0.19743885,High dropout / Low failure
2244724,0.08142451,0.25408083,Low-Low
2358423,0.2879198,0.32319242,Low-Low
2214722,0.16181937,0.32925135,Low-Low
1903527,0.16051742,0.15426414,Low-Low
573713,0.26573768,0.3931031,Low-Low
589029,0.11159757,0.13919285,Low-Low
601934,0.5650075,0.33185583,High dropout / Low failure
557709,0.13734558,0.32723677,Low-Low
2065972,0.113036685,0.115185894,Low-Low
554283,0.18731381,0.3623766,Low-Low
633949,0.17702508,0.23712914,Low-Low
571117,0.37988293,0.35367596,Low-Low
507359,0.35556537,0.54028666,Low dropout / High failure
594196,0.16184716,0.3293637,Low-Low
506020,0.14196043,0.4050583,Low-Low
638677,0.11486609,0.11132585,Low-Low
358522,0.10647732,0.22524798,Low-Low
623937,0.10189127,0.10039164,Low-Low
555756,0.12868413,0.12657419,Low-Low
537322,0.875242,0.5247102,High-High
339924,0.405853,0.5506899,Low dropout / High failure
503516,0.34763858,0.408627,Low-Low
650114,0.1498828,0.2965611,Low-Low
435057,0.91706437,0.109064534,High dropout / Low failure
607382,0.69676495,0.2663673,High dropout / Low failure
295075,0.1669047,0.25943047,Low-Low
2304417,0.10922611,0.07511526,Low-Low
694473,0.25806424,0.4288359,Low-Low
568153,0.073740914,0.054454993,Low-Low
630671,0.063037574,0.048218355,Low-Low
573697,0.8934256,0.4549553,High dropout / Low failure
519622,0.251348,0.31817457,Low-Low
573291,0.07266389,0.07311458,Low-Low
549361,0.2316442,0.4056102,Low-Low
2580439,0.1040402,0.11571446,Low-Low
254044,0.20321292,0.22789547,Low-Low
687722,0.0929937,0.25634226,Low-Low
683005,0.19024377,0.31976944,Low-Low
556012,0.3948399,0.48823547,Low-Low
1632487,0.18010707,0.19584222,Low-Low
558595,0.117715575,0.23472871,Low-Low
156783,0.14464475,0.2689277,Low-Low
617764,0.16450869,0.39460865,Low-Low
470619,0.07506484,0.060071073,Low-Low
650515,0.53334326,0.4375727,High dropout / Low failure
639514,0.11635134,0.112005144,Low-Low
577460,0.8276688,0.50969535,High-High
640144,0.44024372,0.3831085,Low-Low
613954,0.12945558,0.09276562,Low-Low
445049,0.26301846,0.45062956,Low-Low
674457,0.16811699,0.32528502,Low-Low
634254,0.11481375,0.10217629,Low-Low
608356,0.4582856,0.298185,Low-Low
2156733,0.10518978,0.11753009,Low-Low
2532840,0.44666824,0.49652845,Low-Low
591243,0.090582274,0.30421805,Low-Low
532140,0.3348016,0.3560728,Low-Low
390442,0.30763102,0.43584743,Low-Low
2354732,0.1653375,0.2754678,Low-Low
677877,0.096590266,0.107888624,Low-Low
644794,0.09875831,0.10024933,Low-Low
688856,0.22439586,0.3143522,Low-Low
517850,0.16207343,0.14475931,Low-Low
382979,0.08989069,0.076132126,Low-Low
1799111,0.12334955,0.19852403,Low-Low
594554,0.16960798,0.32634267,Low-Low
517999,0.07641455,0.055692893,Low-Low
2395016,0.11530426,0.115435995,Low-Low
419284,0.09848413,0.08960839,Low-Low
420834,0.06027904,0.043282345,Low-Low
602454,0.26406005,0.40626255,Low-Low
581866,0.11235312,0.14467567,Low-Low
596147,0.10287682,0.08688289,Low-Low
635233,0.10940343,0.3233667,Low-Low
508422,0.13124575,0.39909872,Low-Low
607636,0.24734326,0.39368427,Low-Low
621442,0.18550485,0.43740872,Low-Low
675947,0.1987605,0.30734542,Low-Low
574194,0.11640611,0.13659391,Low-Low
502131,0.18782885,0.21669951,Low-Low
419517,0.115310825,0.21288286,Low-Low
500707,0.17700492,0.42210189,Low-Low
683548,0.09774207,0.1582598,Low-Low
690168,0.08580888,0.10212143,Low-Low
483362,0.41968146,0.5068823,Low dropout / High failure
428142,0.19049127,0.23710707,Low-Low
284742,0.6302069,0.29844147,High dropout / Low failure
625067,0.24561681,0.43337023,Low-Low
475981,0.31486517,0.4034017,Low-Low
471925,0.14402217,0.30724704,Low-Low
555368,0.59719867,0.48882782,High dropout / Low failure
588208,0.108638875,0.17863774,Low-Low
630013,0.20787661,0.3289876,Low-Low
570488,0.11550499,0.14379996,Low-Low
278272,0.18733484,0.35794285,Low-Low
641309,0.089830324,0.083744355,Low-Low
466203,0.37948382,0.35622713,Low-Low
593733,0.11364711,0.1878611,Low-Low
514006,0.8958636,0.10739833,High dropout / Low failure
682306,0.0745346,0.0714571,Low-Low
685212,0.079804,0.06419691,Low-Low
689594,0.069579795,0.12018288,Low-Low
626928,0.17018726,0.44510096,Low-Low
2681277,0.91887444,0.44057342,High dropout / Low failure
465952,0.081473894,0.2280254,Low-Low
130034,0.10858585,0.12828793,Low-Low
1954147,0.09868016,0.1213256,Low-Low
593904,0.17780818,0.30650115,Low-Low
302476,0.10792074,0.114330746,Low-Low
559253,0.08783219,0.12862137,Low-Low
603049,0.09194404,0.11196104,Low-Low
653495,0.10640329,0.30494136,Low-Low
467294,0.14213356,0.37951967,Low-Low
582087,0.12857181,0.17860636,Low-Low
528961,0.17999122,0.3238133,Low-Low
474451,0.8290675,0.53287035,High-High
592214,0.061474346,0.045947134,Low-Low
499557,0.09477895,0.16844681,Low-Low
599547,0.73167723,0.22284105,High dropout / Low failure
550921,0.07970134,0.091153525,Low-Low
313206,0.10701235,0.33370864,Low-Low
370294,0.15581715,0.33578056,Low-Low
677869,0.29031718,0.28136584,Low-Low
102952,0.17456405,0.33341318,Low-Low
314507,0.08740822,0.069291346,Low-Low
2138904,0.55078375,0.33134583,High dropout / Low failure
645147,0.18607365,0.3851589,Low-Low
647553,0.12516095,0.23156938,Low-Low
348837,0.08677717,0.23786408,Low-Low
544173,0.059660852,0.04209795,Low-Low
604317,0.17443019,0.29712802,Low-Low
656535,0.6912934,0.27187836,High dropout / Low failure
568196,0.076331265,0.07122206,Low-Low
653417,0.2799051,0.24616355,Low-Low
694190,0.11175876,0.26115942,Low-Low
599795,0.46085018,0.44218004,Low-Low
2184026,0.47847968,0.50165725,Low dropout / High failure
627312,0.09947404,0.22469547,Low-Low
444909,0.56342196,0.4238408,High dropout / Low failure
605522,0.20280547,0.34359744,Low-Low
345881,0.13774432,0.41473162,Low-Low
565657,0.07184791,0.06154044,Low-Low
573297,0.20237471,0.37771147,Low-Low
649118,0.11439412,0.1058729,Low-Low
563046,0.26961315,0.4662563,Low-Low
574580,0.83371437,0.23001747,High dropout / Low failure
53197,0.27134642,0.4103671,Low-Low
557840,0.059450895,0.04349243,Low-Low
654441,0.07502197,0.05494841,Low-Low
507388,0.18458878,0.34414753,Low-Low
675225,0.13946335,0.12632264,Low-Low
569783,0.08084945,0.08315518,Low-Low
630834,0.18642208,0.3276098,Low-Low
98720,0.2681128,0.28302243,Low-Low
588166,0.26660338,0.36684752,Low-Low
1976350,0.18734229,0.34647137,Low-Low
382742,0.19825938,0.38675073,Low-Low
336398,0.11583787,0.099933855,Low-Low
646618,0.13390861,0.16183867,Low-Low
598623,0.16210748,0.22087304,Low-Low
603469,0.23087986,0.23562934,Low-Low
527533,0.63268805,0.261234,High dropout / Low failure
372691,0.10838761,0.32944956,Low-Low
421999,0.6530836,0.3056296,High dropout / Low failure
693910,0.13427073,0.14398311,Low-Low
1939193,0.21515304,0.3960627,Low-Low
576541,0.2619841,0.33940786,Low-Low
612048,0.15553576,0.37435257,Low-Low
594246,0.085069254,0.12473676,Low-Low
695644,0.12600973,0.10840517,Low-Low
447127,0.5719994,0.30587813,High dropout / Low failure
159596,0.13016936,0.3046672,Low-Low
542557,0.07360861,0.058695264,Low-Low
650161,0.10767628,0.13877836,Low-Low
634167,0.13137126,0.11153077,Low-Low
646638,0.18087848,0.2510581,Low-Low
439182,0.13220824,0.22192924,Low-Low
617521,0.09237973,0.12679268,Low-Low
656068,0.7334969,0.22206523,High dropout / Low failure
603423,0.08520658,0.13051078,Low-Low
610687,0.13895464,0.12091708,Low-Low
307932,0.8798465,0.5015532,High-High
515595,0.28593287,0.3653709,Low-Low
638831,0.22973348,0.3574626,Low-Low
366140,0.06932029,0.050628737,Low-Low
524175,0.44940072,0.49133745,Low-Low
548106,0.5784309,0.33535153,High dropout / Low failure
546843,0.18671115,0.2715007,Low-Low
651974,0.8172725,0.16231194,High dropout / Low failure
633923,0.07890873,0.1037739,Low-Low
549410,0.11529579,0.1001671,Low-Low
698092,0.42836288,0.35467306,Low-Low
564437,0.2667225,0.32271078,Low-Low
572944,0.19773886,0.26560235,Low-Low
574551,0.13609242,0.24638161,Low-Low
518265,0.5690718,0.36706093,High dropout / Low failure
617355,0.08948197,0.113694504,Low-Low
535820,0.09779793,0.11979354,Low-Low
467822,0.14003067,0.10948719,Low-Low
636464,0.096642956,0.27652732,Low-Low
507279,0.23305319,0.40574253,Low-Low
596988,0.104005985,0.27528903,Low-Low
642536,0.5670857,0.3680312,High dropout / Low failure
280962,0.86328137,0.1308442,High dropout / Low failure
323146,0.39862242,0.514816,Low dropout / High failure
537704,0.116809115,0.21532272,Low-Low
464732,0.36583275,0.32286105,Low-Low
539364,0.25082636,0.30168316,Low-Low
636875,0.26146594,0.35060087,Low-Low
612620,0.17407048,0.32238042,Low-Low
319047,0.12923859,0.09228397,Low-Low
564262,0.1602334,0.123660676,Low-Low
550348,0.5687326,0.50760657,High-High
485898,0.07924604,0.059680358,Low-Low
476603,0.17422481,0.15951541,Low-Low
608724,0.25664052,0.3368644,Low-Low
406416,0.33862543,0.44361514,Low-Low
445114,0.36121726,0.2863273,Low-Low
560502,0.10740604,0.2575957,Low-Low
590403,0.16669482,0.32516158,Low-Low
536032,0.3627084,0.54418874,Low dropout / High failure
541476,0.2533769,0.29080182,Low-Low
2457907,0.20348331,0.32009342,Low-Low
424637,0.1843444,0.5078004,Low dropout / High failure
683768,0.7513196,0.21553738,High dropout / Low failure
512911,0.3930776,0.41251558,Low-Low
532627,0.08023871,0.07509808,Low-Low
631750,0.8827341,0.12616663,High dropout / Low failure
1449245,0.16897741,0.28439987,Low-Low
523857,0.27973756,0.386726,Low-Low
267761,0.16446376,0.19722727,Low-Low
1340766,0.12053259,0.20915847,Low-Low
551583,0.12363531,0.20405099,Low-Low
614224,0.15754941,0.3272636,Low-Low
588314,0.1640631,0.32863107,Low-Low
697325,0.076162905,0.18432763,Low-Low
503497,0.08807496,0.13863197,Low-Low
2088765,0.07980531,0.070555545,Low-Low
613418,0.10492197,0.11991273,Low-Low
694284,0.15763126,0.15501155,Low-Low
512883,0.2827022,0.46677262,Low-Low
2094849,0.115421355,0.17684905,Low-Low
600130,0.5178085,0.47501546,High dropout / Low failure
555144,0.11627889,0.11675594,Low-Low
551760,0.44377294,0.45100382,Low-Low
544352,0.60041445,0.32441175,High dropout / Low failure
78645,0.17258255,0.23923239,Low-Low
643690,0.66577,0.4434101,High dropout / Low failure
612903,0.17968301,0.32326883,Low-Low
393142,0.12048216,0.115011305,Low-Low
414350,0.18845491,0.20651723,Low-Low
2658856,0.26363495,0.23908813,Low-Low
677433,0.21801177,0.2959211,Low-Low
555503,0.08930839,0.10430245,Low-Low
636656,0.16973493,0.15665683,Low-Low
1341096,0.08069258,0.13093074,Low-Low
582080,0.21359293,0.33763772,Low-Low
654002,0.2320371,0.20931375,Low-Low
146943,0.11892407,0.109305374,Low-Low
636594,0.09055521,0.11489004,Low-Low
579316,0.117355295,0.3425918,Low-Low
587852,0.06939869,0.1105466,Low-Low
486004,0.15497138,0.25964016,Low-Low
636420,0.6972306,0.30043676,High dropout / Low failure
628190,0.0868897,0.19757031,Low-Low
1641344,0.06297148,0.045126714,Low-Low
624839,0.10506906,0.154038,Low-Low
1558539,0.06677598,0.04710121,Low-Low
493147,0.72702616,0.2365066,High dropout / Low failure
602994,0.28821427,0.23555386,Low-Low
648117,0.090206616,0.27437744,Low-Low
1422737,0.18360761,0.32338214,Low-Low
441213,0.11818584,0.3434939,Low-Low
548488,0.19603024,0.40313536,Low-Low
588100,0.16278444,0.22215837,Low-Low
622614,0.4989291,0.34954667,Low-Low
635041,0.37838495,0.3923056,Low-Low
70214,0.38885042,0.3699456,Low-Low
411226,0.27643988,0.3166712,Low-Low
578140,0.07785296,0.2086642,Low-Low
476108,0.09126232,0.07293289,Low-Low
605939,0.19031951,0.32099843,Low-Low
273877,0.18745962,0.3947679,Low-Low
549918,0.07744759,0.06262996,Low-Low
543536,0.39162984,0.37000903,Low-Low
235971,0.07464596,0.05511667,Low-Low
603260,0.18394987,0.31712565,Low-Low
645840,0.5080777,0.109864384,High dropout / Low failure
71676,0.18305217,0.33804977,Low-Low
547400,0.121773526,0.21544717,Low-Low
125830,0.12784721,0.11658938,Low-Low
620519,0.13614517,0.121983685,Low-Low
419223,0.08574699,0.0898151,Low-Low
287040,0.17759684,0.21569881,Low-Low
558809,0.10070493,0.07626528,Low-Low
439013,0.5583979,0.36009336,High dropout / Low failure
318794,0.2863014,0.34311253,Low-Low
510776,0.14460815,0.32459772,Low-Low
2132811,0.08600309,0.1278977,Low-Low
602365,0.14272013,0.27966753,Low-Low
690554,0.5895108,0.34680685,High dropout / Low failure
633749,0.26395005,0.29172257,Low-Low
502356,0.60272574,0.47546414,High dropout / Low failure
549135,0.14703897,0.3630755,Low-Low
629735,0.596021,0.3366319,High dropout / Low failure
626259,0.1842317,0.35899568,Low-Low
576834,0.57641184,0.34405747,High dropout / Low failure
541995,0.66657853,0.22986291,High dropout / Low failure
126088,0.2624254,0.34408343,Low-Low
647612,0.26401484,0.3672153,Low-Low
677782,0.6779441,0.24518022,High dropout / Low failure
546675,0.29136097,0.49912274,Low-Low
610257,0.084339194,0.089144625,Low-Low
610606,0.72586524,0.23319878,High dropout / Low failure
584632,0.6198397,0.41445568,High dropout / Low failure
598713,0.08243409,0.09615346,Low-Low
618145,0.15133744,0.31383082,Low-Low
589748,0.16969255,0.3252025,Low-Low
650027,0.117809705,0.15515076,Low-Low
597912,0.2734732,0.30067155,Low-Low
549204,0.25492063,0.44063658,Low-Low
608923,0.32171667,0.35560697,Low-Low
609367,0.5848616,0.34462437,High dropout / Low failure
598103,0.16865897,0.3353638,Low-Low
689335,0.24087979,0.30242515,Low-Low
1818385,0.36316174,0.3978395,Low-Low
2107747,0.12606043,0.14364019,Low-Low
567929,0.100821115,0.1150075,Low-Low
582446,0.084560975,0.09561321,Low-Low
335553,0.18569948,0.22512747,Low-Low
608000,0.15737154,0.17982058,Low-Low
605459,0.25040117,0.38806096,Low-Low
519358,0.21154805,0.38746586,Low-Low
689298,0.72692376,0.23304936,High dropout / Low failure
616735,0.22970515,0.34070012,Low-Low
675848,0.08005529,0.18848164,Low-Low
576593,0.13444544,0.33718297,Low-Low
74734,0.15262912,0.21312208,Low-Low
119898,0.20872411,0.52613896,Low dropout / High failure
543140,0.24727632,0.34546104,Low-Low
647033,0.2535115,0.27612948,Low-Low
513773,0.42505196,0.5042006,Low dropout / High failure
600033,0.06517544,0.04975105,Low-Low
590864,0.15570654,0.3317589,Low-Low
626444,0.18657859,0.3261137,Low-Low
411381,0.30266035,0.47251725,Low-Low
555422,0.9015274,0.1101357,High dropout / Low failure
656496,0.19086042,0.23623839,Low-Low
320757,0.1251255,0.30036896,Low-Low
2677624,0.2255138,0.32999313,Low-Low
109372,0.12131149,0.15807898,Low-Low
647368,0.15201017,0.17939514,Low-Low
344451,0.15263028,0.20782456,Low-Low
620000,0.115134686,0.13311693,Low-Low
607670,0.33329973,0.37735975,Low-Low
324907,0.13663885,0.24549893,Low-Low
649806,0.1580598,0.29051957,Low-Low
405963,0.46718878,0.452579,Low-Low
519910,0.079251654,0.17316851,Low-Low
651942,0.18923043,0.23850521,Low-Low
332945,0.07923932,0.065437175,Low-Low
588824,0.16433807,0.1480053,Low-Low
548857,0.07173092,0.058035854,Low-Low
2513954,0.0810031,0.101312794,Low-Low
984347,0.06622689,0.04407688,Low-Low
631038,0.62580526,0.30967572,High dropout / Low failure
649952,0.06844405,0.04825646,Low-Low
2104123,0.12480326,0.11656907,Low-Low
602533,0.14502452,0.2658851,Low-Low
445573,0.60632116,0.47119063,High dropout / Low failure
593320,0.08797596,0.06877829,Low-Low
375260,0.23985669,0.26235107,Low-Low
624765,0.5796423,0.35260665,High dropout / Low failure
992544,0.36437404,0.2154676,Low-Low
622313,0.22989763,0.4368566,Low-Low
144747,0.17189617,0.19708303,Low-Low
625603,0.09871702,0.32606864,Low-Low
554352,0.10345401,0.14045255,Low-Low
416229,0.13675348,0.14441839,Low-Low
616595,0.081062146,0.1817321,Low-Low
1620151,0.13761112,0.15045768,Low-Low
569141,0.08794072,0.13276589,Low-Low
537980,0.06570471,0.05041046,Low-Low
613447,0.27345747,0.3115992,Low-Low
577977,0.38568136,0.46213448,Low-Low
532062,0.21745591,0.35911226,Low-Low
2355555,0.23940605,0.44455862,Low-Low
505248,0.22939666,0.28941697,Low-Low
494427,0.091231614,0.09594927,Low-Low
1876461,0.8875953,0.119487,High dropout / Low failure
599960,0.08467834,0.16883977,Low-Low
574670,0.55893135,0.37851688,High dropout / Low failure
523596,0.14799823,0.33697903,Low-Low
600938,0.39343262,0.39456782,Low-Low
134982,0.21524678,0.35217237,Low-Low
689288,0.09003366,0.093237974,Low-Low
387700,0.08947032,0.18855435,Low-Low
609347,0.16654305,0.29022425,Low-Low
603762,0.19504116,0.3553052,Low-Low
643502,0.18629903,0.21187288,Low-Low
477650,0.16564246,0.407601,Low-Low
571503,0.1764664,0.34270868,Low-Low
632339,0.08544907,0.103687115,Low-Low
588219,0.22059907,0.39753443,Low-Low
537687,0.0619141,0.046164323,Low-Low
633511,0.1592616,0.28737745,Low-Low
443861,0.092869006,0.12633172,Low-Low
631235,0.19598608,0.3424989,Low-Low
2115680,0.5726979,0.36309975,High dropout / Low failure
549311,0.23377228,0.38726303,Low-Low
2384687,0.07155519,0.058341682,Low-Low
674921,0.077248745,0.06196188,Low-Low
157308,0.1673505,0.1322614,Low-Low
422223,0.25843564,0.54036164,Low dropout / High failure
648852,0.40338904,0.3706074,Low-Low
557044,0.09958673,0.090913415,Low-Low
654676,0.13628516,0.13726988,Low-Low
633914,0.16037586,0.310624,Low-Low
483136,0.2795879,0.3812524,Low-Low
409091,0.09655195,0.19804844,Low-Low
622315,0.6207073,0.5142884,High-High
631655,0.1694623,0.3323209,Low-Low
2400851,0.15520059,0.26136184,Low-Low
2523035,0.20909807,0.3042016,Low-Low
544530,0.080010936,0.06767368,Low-Low
567752,0.102030784,0.107896425,Low-Low
601211,0.06946968,0.05989529,Low-Low
612127,0.6389805,0.6122475,High-High
602792,0.09810185,0.10547266,Low-Low
475811,0.1408007,0.19782971,Low-Low
603539,0.068550155,0.055808026,Low-Low
610188,0.12394848,0.11856175,Low-Low
423093,0.081341706,0.137393,Low-Low
188273,0.108259,0.23778361,Low-Low
629853,0.069808446,0.12090116,Low-Low
610695,0.91231143,0.09462073,High dropout / Low failure
494433,0.22837529,0.37055352,Low-Low
547902,0.08731599,0.17766045,Low-Low
444117,0.27564967,0.4020935,Low-Low
312960,0.29051185,0.3748493,Low-Low
556360,0.42402235,0.30606654,Low-Low
495876,0.096341096,0.3499655,Low-Low
284076,0.10215773,0.16206412,Low-Low
509866,0.6363399,0.31195697,High dropout / Low failure
2281286,0.18628232,0.29153866,Low-Low
626607,0.3338876,0.3707286,Low-Low
558440,0.47957307,0.5532796,Low dropout / High failure
612540,0.21341497,0.27064455,Low-Low
593594,0.5971909,0.41609156,High dropout / Low failure
650268,0.08043473,0.248456,Low-Low
554372,0.05994948,0.043397203,Low-Low
633650,0.15461555,0.31417146,Low-Low
483858,0.12943998,0.2611168,Low-Low
687688,0.3339292,0.25346485,Low-Low
395367,0.19381943,0.27564618,Low-Low
685514,0.21937567,0.29013696,Low-Low
652824,0.552057,0.4628649,High dropout / Low failure
1629771,0.1285636,0.21617365,Low-Low
571962,0.35621807,0.3782837,Low-Low
600370,0.116623044,0.14244664,Low-Low
522363,0.82708985,0.49394748,High dropout / Low failure
432592,0.06793344,0.04772342,Low-Low
470187,0.16404039,0.3285541,Low-Low
543948,0.27357462,0.35491166,Low-Low
678107,0.77411234,0.1955403,High dropout / Low failure
529174,0.20550168,0.38683,Low-Low
675760,0.123954765,0.10524492,Low-Low
330917,0.22392532,0.36996257,Low-Low
109782,0.14092652,0.23837455,Low-Low
699417,0.13797605,0.26731682,Low-Low
656158,0.084352665,0.056077637,Low-Low
2363875,0.17583947,0.2814779,Low-Low
594417,0.15933023,0.39153364,Low-Low
609557,0.16537653,0.32703647,Low-Low
587324,0.21345706,0.2629904,Low-Low
628964,0.08891121,0.0662929,Low-Low
527306,0.12576042,0.33646867,Low-Low
2698588,0.13028875,0.17133723,Low-Low
583012,0.081426315,0.18770391,Low-Low
595915,0.28355807,0.19515018,Low-Low
596151,0.24990728,0.3574701,Low-Low
638051,0.19560918,0.37567705,Low-Low
688008,0.087006934,0.073023185,Low-Low
644025,0.11624537,0.09582381,Low-Low
689187,0.17287606,0.23579897,Low-Low
684687,0.25967348,0.3665929,Low-Low
282585,0.6433869,0.32483938,High dropout / Low failure
501422,0.5902631,0.32333332,High dropout / Low failure
276808,0.13109915,0.20567867,Low-Low
596441,0.53416044,0.44100165,High dropout / Low failure
130403,0.18422095,0.27462494,Low-Low
543447,0.06424796,0.04959337,Low-Low
642764,0.6078084,0.36856827,High dropout / Low failure
645542,0.07057281,0.055002324,Low-Low
644303,0.11754899,0.14200692,Low-Low
691782,0.06022634,0.043997735,Low-Low
632463,0.25390524,0.38285092,Low-Low
593345,0.78722847,0.47598407,High dropout / Low failure
558518,0.14982674,0.25901416,Low-Low
537139,0.41866583,0.5079741,Low dropout / High failure
581065,0.17802556,0.14382052,Low-Low
442393,0.6162057,0.4155612,High dropout / Low failure
