student_course_id,dropout_true,failure_true,dropout_risk,failure_risk,risk_segment,any_risk_true
50619_DDD_2014B,1,0,0.9056416170800109,0.09417154492608841,High dropout / Low failure,1
53632_DDD_2014B,1,0,0.12796359884248212,0.16406556902658553,Low dropout / Low failure,1
58617_DDD_2014B,0,1,0.37375281481365874,0.3710004179378598,Low dropout / Low failure,1
64767_DDD_2014B,1,0,0.1807700167977576,0.20372316608973917,Low dropout / Low failure,1
69489_DDD_2014B,0,1,0.8000827215226732,0.22573381054301747,High dropout / Low failure,1
85216_DDD_2014B,0,1,0.8551310810890326,0.1553488812815534,High dropout / Low failure,1
88910_DDD_2014B,0,0,0.19170309703320976,0.2998990997871809,Low dropout / Low failure,0
89904_DDD_2014B,0,0,0.06848583065590703,0.09829069481450663,Low dropout / Low failure,0
97939_DDD_2014B,0,1,0.4925938851265594,0.4474598298844894,Low dropout / Low failure,1
116763_DDD_2014B,1,0,0.45451435178654764,0.3977154980218763,Low dropout / Low failure,1
117281_DDD_2014B,0,0,0.09511146620102694,0.06499461293673595,Low dropout / Low failure,0
124134_DDD_2014B,0,1,0.10150489007615297,0.04903058825885331,Low dropout / Low failure,1
162901_DDD_2014B,1,0,0.7366163147135819,0.23412776820270653,High dropout / Low failure,1
165178_DDD_2014B,0,1,0.17338566245448364,0.3392289211721942,Low dropout / Low failure,1
187663_DDD_2014B,0,0,0.15904412415872915,0.43355283362151215,Low dropout / Low failure,0
189178_DDD_2014B,0,1,0.15835252755286738,0.042606259597662746,Low dropout / Low failure,1
196264_DDD_2014B,1,0,0.8929524137614567,0.12174130183329569,High dropout / Low failure,1
228373_DDD_2014B,0,1,0.4335671846841483,0.39429052324164776,Low dropout / Low failure,1
231973_DDD_2014B,1,0,0.8287905386363634,0.27232502105464945,High dropout / Low failure,1
237969_DDD_2014B,1,0,0.9159875206817906,0.09082365613170423,High dropout / Low failure,1
239459_DDD_2014B,0,0,0.09932090606758162,0.03462564928907552,Low dropout / Low failure,0
240486_DDD_2014B,0,0,0.06255631905479955,0.028679004460928057,Low dropout / Low failure,0
242633_DDD_2014B,0,0,0.3328512980707357,0.22632041466438155,Low dropout / Low failure,0
244438_DDD_2014B,1,0,0.7519153122174473,0.31972757282842773,High dropout / Low failure,1
260565_DDD_2014B,0,0,0.11211979095678729,0.06844924199539681,Low dropout / Low failure,0
268915_DDD_2014B,1,0,0.8280410623246579,0.31754405293066956,High dropout / Low failure,1
288407_DDD_2014B,1,0,0.618784968106642,0.3197767867681039,High dropout / Low failure,1
299949_DDD_2014B,1,0,0.24225056347205923,0.10648985927473646,Low dropout / Low failure,1
306944_DDD_2014B,0,1,0.10012435242880569,0.27840515942903105,Low dropout / Low failure,1
315723_DDD_2014B,1,0,0.6638779715909746,0.3261296393947099,High dropout / Low failure,1
321810_DDD_2014B,0,0,0.1670238371380081,0.23423775992658627,Low dropout / Low failure,0
325044_DDD_2014B,0,0,0.04578364160837782,0.029932187661333876,Low dropout / Low failure,0
355309_DDD_2014B,0,0,0.15226960500551312,0.3196265171505499,Low dropout / Low failure,0
356166_DDD_2014B,0,0,0.11599244150345134,0.047580302493797286,Low dropout / Low failure,0
361842_DDD_2014B,1,0,0.9231459676383246,0.10638775758509046,High dropout / Low failure,1
370865_DDD_2014B,0,0,0.10829514425753738,0.20913294376968275,Low dropout / Low failure,0
373795_DDD_2014B,1,0,0.6457457195666236,0.38015632688177853,High dropout / Low failure,1
374645_DDD_2014B,0,0,0.21539061417896196,0.258540019530515,Low dropout / Low failure,0
378728_DDD_2014B,0,0,0.10342289125801776,0.059849589970897475,Low dropout / Low failure,0
380681_DDD_2014B,1,0,0.6024390204642511,0.40171051062852703,High dropout / Low failure,1
385947_DDD_2014B,1,0,0.4324212613727784,0.13168628528467394,Low dropout / Low failure,1
387289_DDD_2014B,0,1,0.5533289548223815,0.4338274516047961,High dropout / Low failure,1
387963_DDD_2014B,0,0,0.2465792436568486,0.08279926067968217,Low dropout / Low failure,0
390026_DDD_2014B,0,0,0.07804274114794305,0.06340368344085219,Low dropout / Low failure,0
391611_DDD_2014B,0,1,0.5120099926852849,0.49740141235497864,High dropout / Low failure,1
392802_DDD_2014B,1,0,0.5501486413056574,0.4833163819183328,High dropout / Low failure,1
398529_DDD_2014B,0,1,0.2438751659962949,0.6334284878704795,Low dropout / High failure,1
415151_DDD_2014B,0,1,0.7650237320246981,0.3670572798392785,High dropout / Low failure,1
426297_DDD_2014B,0,0,0.09718085675139372,0.06994154345791456,Low dropout / Low failure,0
428769_DDD_2014B,0,1,0.18143404414396652,0.4067250237751612,Low dropout / Low failure,1
430282_DDD_2014B,1,0,0.5571151247064424,0.4446890726599723,High dropout / Low failure,1
434002_DDD_2014B,1,0,0.04795510220254871,0.032913992379767644,Low dropout / Low failure,1
434841_DDD_2014B,0,1,0.20035745200429092,0.39792476271222205,Low dropout / Low failure,1
440798_DDD_2014B,0,1,0.2838908726088507,0.4661344793227303,Low dropout / Low failure,1
441213_DDD_2014B,0,0,0.12924082729373354,0.2594598844582289,Low dropout / Low failure,0
442873_DDD_2014B,0,0,0.27443687145199636,0.3196720919718527,Low dropout / Low failure,0
444474_DDD_2014B,1,0,0.35931204467477734,0.47957929142118233,Low dropout / Low failure,1
464592_DDD_2014B,0,1,0.7214179367850305,0.4417881636011495,High dropout / Low failure,1
464685_DDD_2014B,0,0,0.13016385254027518,0.189317650445265,Low dropout / Low failure,0
467230_DDD_2014B,0,0,0.11435785552373458,0.35256973205719566,Low dropout / Low failure,0
469425_DDD_2014B,0,1,0.3126645513797111,0.38866723093051453,Low dropout / Low failure,1
473265_DDD_2014B,1,0,0.4968254605412078,0.33252461540129713,Low dropout / Low failure,1
477063_DDD_2014B,0,1,0.6182919049208914,0.3301360443579654,High dropout / Low failure,1
479649_DDD_2014B,0,0,0.12115203096402834,0.2810282570560801,Low dropout / Low failure,0
484305_DDD_2014B,1,0,0.794486539842825,0.27792479952172544,High dropout / Low failure,1
486022_DDD_2014B,0,0,0.13882052677123033,0.16455306690622593,Low dropout / Low failure,0
491036_DDD_2014B,0,0,0.14648233796422203,0.3118258016322733,Low dropout / Low failure,0
492537_DDD_2014B,0,0,0.11351459291275172,0.33150965399315196,Low dropout / Low failure,0
493879_DDD_2014B,1,0,0.7503185985049835,0.3360669782818996,High dropout / Low failure,1
493984_DDD_2014B,1,0,0.136624166671723,0.7079129466875114,Low dropout / High failure,1
494329_DDD_2014B,1,0,0.4243917753105276,0.49300092545804436,Low dropout / Low failure,1
496085_DDD_2014B,0,1,0.8443756628183064,0.17449043768663713,High dropout / Low failure,1
498905_DDD_2014B,1,0,0.8112126211048267,0.2707371941715345,High dropout / Low failure,1
501890_DDD_2014B,1,0,0.787332379531109,0.1459331464717104,High dropout / Low failure,1
502004_DDD_2014B,0,0,0.08546302244151394,0.05311136450240464,Low dropout / Low failure,0
502161_DDD_2014B,0,1,0.17178200268139135,0.3545636421903338,Low dropout / Low failure,1
502207_DDD_2014B,0,1,0.47139192982031936,0.4454200683390955,Low dropout / Low failure,1
504089_DDD_2014B,0,1,0.9056416170800109,0.09515724809992351,High dropout / Low failure,1
507812_DDD_2014B,1,0,0.5091106255322614,0.4384006443782332,High dropout / Low failure,1
508594_DDD_2014B,1,0,0.11793812981071955,0.11691600432241835,Low dropout / Low failure,1
509100_DDD_2014B,1,0,0.903228341685598,0.11483487712182758,High dropout / Low failure,1
509417_DDD_2014B,1,0,0.8309890552297534,0.16426712671546403,High dropout / Low failure,1
511890_DDD_2014B,1,0,0.47581468621439027,0.2529751231077161,Low dropout / Low failure,1
513687_DDD_2014B,0,0,0.07346316241316363,0.08943027167120608,Low dropout / Low failure,0
515331_DDD_2014B,0,1,0.18200940456382442,0.48913839098398576,Low dropout / Low failure,1
522840_DDD_2014B,0,0,0.2324263786588143,0.3590830841928191,Low dropout / Low failure,0
525635_DDD_2014B,0,1,0.497636815387133,0.35808666629172636,Low dropout / Low failure,1
528699_DDD_2014B,1,0,0.13527890854098687,0.18686016748024886,Low dropout / Low failure,1
529190_DDD_2014B,0,0,0.14547814046194923,0.0697573430259086,Low dropout / Low failure,0
531234_DDD_2014B,0,0,0.1441806298520156,0.14264570371063442,Low dropout / Low failure,0
536794_DDD_2014B,1,0,0.945716595195019,0.06297343904436346,High dropout / Low failure,1
539060_DDD_2014B,1,0,0.8294511081586108,0.3349838264227294,High dropout / Low failure,1
539872_DDD_2014B,1,0,0.24142786929281773,0.3220696469129169,Low dropout / Low failure,1
543361_DDD_2014B,1,0,0.5264233697027233,0.44052013884270447,High dropout / Low failure,1
544499_DDD_2014B,1,0,0.5169587549480864,0.5043043545949915,High dropout / High failure,1
546584_DDD_2014B,0,0,0.10424781062442284,0.05648323733539074,Low dropout / Low failure,0
546654_DDD_2014B,0,0,0.11490775919335026,0.03795677270338728,Low dropout / Low failure,0
547786_DDD_2014B,1,0,0.20226786507913874,0.3139215332074797,Low dropout / Low failure,1
547860_DDD_2014B,1,0,0.9595321096576535,0.0592122410645,High dropout / Low failure,1
550046_DDD_2014B,0,0,0.07521526067129601,0.0673435789333309,Low dropout / Low failure,0
550638_DDD_2014B,0,1,0.15200214738980058,0.1374078303371204,Low dropout / Low failure,1
552003_DDD_2014B,0,0,0.07561966911259443,0.052185248823130935,Low dropout / Low failure,0
554065_DDD_2014B,0,0,0.04682626405111706,0.0396989602196016,Low dropout / Low failure,0
554585_DDD_2014B,1,0,0.683984482298432,0.3210739417238438,High dropout / Low failure,1
554588_DDD_2014B,0,1,0.2711945959248122,0.6002645056009908,Low dropout / High failure,1
556171_DDD_2014B,0,1,0.6523660945949746,0.4040821000509585,High dropout / Low failure,1
557404_DDD_2014B,0,0,0.05611614267367777,0.029549005278002607,Low dropout / Low failure,0
562112_DDD_2014B,0,0,0.060560192169537876,0.053419191541785725,Low dropout / Low failure,0
562248_DDD_2014B,0,1,0.5983138108986502,0.4038391915893765,High dropout / Low failure,1
564081_DDD_2014B,0,1,0.40988491233841645,0.4439505151322832,Low dropout / Low failure,1
564712_DDD_2014B,1,0,0.7248117973358542,0.2788328513093403,High dropout / Low failure,1
566652_DDD_2014B,0,1,0.5895763172070456,0.44307841867844533,High dropout / Low failure,1
568631_DDD_2014B,1,0,0.32440008116649655,0.34811959876770643,Low dropout / Low failure,1
569084_DDD_2014B,0,0,0.13555993266604893,0.15587536787920558,Low dropout / Low failure,0
570215_DDD_2014B,0,0,0.18974606990783457,0.05398857031287345,Low dropout / Low failure,0
571008_DDD_2014B,1,0,0.7217412776733554,0.298242743107785,High dropout / Low failure,1
571397_DDD_2014B,0,0,0.06069898482542591,0.06701076710419095,Low dropout / Low failure,0
573235_DDD_2014B,0,1,0.41514485498116893,0.48463202224615093,Low dropout / Low failure,1
574909_DDD_2014B,0,0,0.044128326138772336,0.0640800038018737,Low dropout / Low failure,0
577954_DDD_2014B,1,0,0.27925839589822654,0.14674899527942048,Low dropout / Low failure,1
578595_DDD_2014B,0,1,0.13923992057435905,0.32174378913594504,Low dropout / Low failure,1
579134_DDD_2014B,0,0,0.19122945831778076,0.32828857728994987,Low dropout / Low failure,0
579178_DDD_2014B,1,0,0.8755580566780531,0.16967746131007974,High dropout / Low failure,1
583348_DDD_2014B,1,0,0.9517258757865251,0.06308216174553784,High dropout / Low failure,1
583713_DDD_2014B,0,0,0.06499046318969776,0.047336494830608186,Low dropout / Low failure,0
584089_DDD_2014B,1,0,0.7370566328536639,0.2658793006999996,High dropout / Low failure,1
585485_DDD_2014B,1,0,0.8939243351596465,0.13677263038483323,High dropout / Low failure,1
586876_DDD_2014B,0,0,0.10749239322405689,0.06840853030786107,Low dropout / Low failure,0
586946_DDD_2014B,1,0,0.6925913686940872,0.336479735972559,High dropout / Low failure,1
587310_DDD_2014B,1,0,0.8904927280847607,0.11511335598625289,High dropout / Low failure,1
587403_DDD_2014B,1,0,0.7287440270127304,0.426339034527006,High dropout / Low failure,1
588059_DDD_2014B,1,0,0.8149382442671085,0.21519662900048833,High dropout / Low failure,1
588749_DDD_2014B,1,0,0.6801941155950741,0.3162095425959198,High dropout / Low failure,1
591648_DDD_2014B,1,0,0.8626882881487861,0.129697077123507,High dropout / Low failure,1
591852_DDD_2014B,1,0,0.843173533909341,0.1625350394214976,High dropout / Low failure,1
592465_DDD_2014B,0,0,0.0772550365936274,0.0787478601990107,Low dropout / Low failure,0
593099_DDD_2014B,1,0,0.9402349841495526,0.09504710573961439,High dropout / Low failure,1
595193_DDD_2014B,0,0,0.08731847165490578,0.045374907942897814,Low dropout / Low failure,0
598102_DDD_2014B,0,0,0.13574820595221063,0.3954827271618378,Low dropout / Low failure,0
599789_DDD_2014B,0,0,0.14652764097266485,0.09477260080427648,Low dropout / Low failure,0
600670_DDD_2014B,0,0,0.14099771692110097,0.06829974367531948,Low dropout / Low failure,0
600767_DDD_2014B,0,0,0.04194628184614454,0.029654929205201727,Low dropout / Low failure,0
600814_DDD_2014B,1,0,0.9465866865751235,0.058244796528299184,High dropout / Low failure,1
601093_DDD_2014B,0,0,0.1317561828592412,0.1571402224267049,Low dropout / Low failure,0
604398_DDD_2014B,1,0,0.8950288381168584,0.13095531048479606,High dropout / Low failure,1
605131_DDD_2014B,1,0,0.5441935854208421,0.4387325282070001,High dropout / Low failure,1
605695_DDD_2014B,0,0,0.07129680082794579,0.049594867918792654,Low dropout / Low failure,0
606905_DDD_2014B,1,0,0.5963233230393727,0.4416539505283457,High dropout / Low failure,1
607705_DDD_2014B,1,0,0.8654096539242201,0.11460954322254617,High dropout / Low failure,1
608724_DDD_2014B,0,0,0.06655631970697651,0.08474175929566201,Low dropout / Low failure,0
609265_DDD_2014B,0,0,0.1397463894350433,0.049377971826575384,Low dropout / Low failure,0
609267_DDD_2014B,1,0,0.8929524137614567,0.12174130183329569,High dropout / Low failure,1
609681_DDD_2014B,1,0,0.5902369354380037,0.4831678961545721,High dropout / Low failure,1
609708_DDD_2014B,0,1,0.4311416699366136,0.5787489531808375,Low dropout / High failure,1
609852_DDD_2014B,0,0,0.09181213103526006,0.03260980048207028,Low dropout / Low failure,0
610609_DDD_2014B,1,0,0.9092850833957731,0.1201859258713501,High dropout / Low failure,1
611493_DDD_2014B,0,1,0.5698204847114685,0.3171249257845926,High dropout / Low failure,1
611865_DDD_2014B,1,0,0.37171847446172585,0.5246290985022961,Low dropout / High failure,1
611879_DDD_2014B,0,0,0.12411570293898405,0.20160130971262105,Low dropout / Low failure,0
611910_DDD_2014B,0,1,0.11404889437840686,0.04966733643847447,Low dropout / Low failure,1
612026_DDD_2014B,1,0,0.07253253385826194,0.1603997898744786,Low dropout / Low failure,1
612111_DDD_2014B,1,0,0.9034543827029171,0.11985254792819322,High dropout / Low failure,1
612136_DDD_2014B,0,0,0.13123133889113686,0.048970364316978605,Low dropout / Low failure,0
612935_DDD_2014B,1,0,0.49419414491985303,0.4840114270590136,Low dropout / Low failure,1
613063_DDD_2014B,1,0,0.5959221187566014,0.4716019289334342,High dropout / Low failure,1
613370_DDD_2014B,0,0,0.14830377677899026,0.10777974776709671,Low dropout / Low failure,0
613466_DDD_2014B,0,0,0.046454008735893795,0.03062703913538745,Low dropout / Low failure,0
613617_DDD_2014B,1,0,0.9508820623278335,0.06818601716629244,High dropout / Low failure,1
613876_DDD_2014B,0,1,0.5482294244047364,0.37421640038294185,High dropout / Low failure,1
614176_DDD_2014B,0,0,0.1035360302712264,0.05984648832327889,Low dropout / Low failure,0
614471_DDD_2014B,1,0,0.10100220125491467,0.2237103702925136,Low dropout / Low failure,1
614649_DDD_2014B,0,1,0.5121859381601823,0.5882612337554278,High dropout / High failure,1
614879_DDD_2014B,1,0,0.9362983152934438,0.08366911251561923,High dropout / Low failure,1
615184_DDD_2014B,0,1,0.3849542289364005,0.2773655787800792,Low dropout / Low failure,1
616334_DDD_2014B,0,1,0.22614148004361548,0.3966350970746436,Low dropout / Low failure,1
617619_DDD_2014B,0,1,0.1956174383859479,0.07225138374015687,Low dropout / Low failure,1
617699_DDD_2014B,0,0,0.12305343123292663,0.06730756908016378,Low dropout / Low failure,0
617781_DDD_2014B,0,0,0.19995100657835488,0.25906871341781584,Low dropout / Low failure,0
617880_DDD_2014B,0,0,0.16358667382822287,0.1376008143322257,Low dropout / Low failure,0
618377_DDD_2014B,0,0,0.0930288460765037,0.14755710757522622,Low dropout / Low failure,0
618963_DDD_2014B,1,0,0.7702698518662506,0.239348182562895,High dropout / Low failure,1
618968_DDD_2014B,1,0,0.7041109492443229,0.42342567236644085,High dropout / Low failure,1
618998_DDD_2014B,0,1,0.672006038316585,0.28905109841223603,High dropout / Low failure,1
619015_DDD_2014B,1,0,0.8859203205322539,0.09846654024283857,High dropout / Low failure,1
619297_DDD_2014B,0,0,0.1524975765179175,0.16675187787956744,Low dropout / Low failure,0
619359_DDD_2014B,0,0,0.14044068047919908,0.1372033139182858,Low dropout / Low failure,0
619382_DDD_2014B,1,0,0.5324119830539239,0.5271961673854064,High dropout / High failure,1
620437_DDD_2014B,0,1,0.16934044841978926,0.1294833310418592,Low dropout / Low failure,1
620608_DDD_2014B,0,1,0.10214156739592267,0.1259740765057232,Low dropout / Low failure,1
620630_DDD_2014B,0,0,0.05296380627852119,0.02939502345016852,Low dropout / Low failure,0
620658_DDD_2014B,0,0,0.13275812583636398,0.1732548943905339,Low dropout / Low failure,0
620793_DDD_2014B,1,0,0.6201115383634518,0.335319573363871,High dropout / Low failure,1
620951_DDD_2014B,1,0,0.5537943216457569,0.544352028552698,High dropout / High failure,1
620974_DDD_2014B,1,0,0.2979006321740412,0.31372505070590373,Low dropout / Low failure,1
621004_DDD_2014B,0,0,0.10517312688011257,0.20020556479784327,Low dropout / Low failure,0
621457_DDD_2014B,0,0,0.14880007333996004,0.06674958320631016,Low dropout / Low failure,0
621615_DDD_2014B,0,0,0.036867801464713315,0.020182598058566186,Low dropout / Low failure,0
621699_DDD_2014B,0,0,0.14995779428083988,0.1558281865791864,Low dropout / Low failure,0
622199_DDD_2014B,1,0,0.6922650413505032,0.26214674727530285,High dropout / Low failure,1
622215_DDD_2014B,0,0,0.19051129274087378,0.3657637237084205,Low dropout / Low failure,0
622225_DDD_2014B,0,1,0.45961088846726683,0.4138671860532931,Low dropout / Low failure,1
622256_DDD_2014B,1,0,0.9153440008755858,0.0917061770225726,High dropout / Low failure,1
622413_DDD_2014B,0,0,0.18768097237288234,0.3752977056314023,Low dropout / Low failure,0
622435_DDD_2014B,0,1,0.11774631688330027,0.0785184077873991,Low dropout / Low failure,1
622541_DDD_2014B,0,0,0.1202449439290703,0.15847825634734014,Low dropout / Low failure,0
622724_DDD_2014B,0,0,0.0505979364652675,0.05794553289279599,Low dropout / Low failure,0
622792_DDD_2014B,0,1,0.7425844301392014,0.26892713450158423,High dropout / Low failure,1
623015_DDD_2014B,0,1,0.5273960664641629,0.4242841307405365,High dropout / Low failure,1
623099_DDD_2014B,1,0,0.5552132966749147,0.44751263039034717,High dropout / Low failure,1
623826_DDD_2014B,0,0,0.05439257902381467,0.02588742733293521,Low dropout / Low failure,0
623834_DDD_2014B,1,0,0.6761315876514388,0.376606189188256,High dropout / Low failure,1
624078_DDD_2014B,0,1,0.1021905268332842,0.10694970018804363,Low dropout / Low failure,1
624407_DDD_2014B,0,1,0.16719134278204345,0.29317272329276955,Low dropout / Low failure,1
624585_DDD_2014B,0,0,0.1612042175806065,0.2594033475449287,Low dropout / Low failure,0
625427_DDD_2014B,0,0,0.20945395433157857,0.0374344438451771,Low dropout / Low failure,0
625902_DDD_2014B,1,0,0.32539573289178464,0.24078284944316325,Low dropout / Low failure,1
625983_DDD_2014B,1,0,0.1700988492586162,0.5005197515952233,Low dropout / High failure,1
626040_DDD_2014B,0,1,0.2145180832671963,0.2869942024969684,Low dropout / Low failure,1
626049_DDD_2014B,1,0,0.4105481080693948,0.2671296277194965,Low dropout / Low failure,1
626217_DDD_2014B,0,1,0.2600689881942833,0.3715662902163533,Low dropout / Low failure,1
626321_DDD_2014B,1,0,0.8403412495432102,0.16197450249910936,High dropout / Low failure,1
626546_DDD_2014B,1,0,0.8190142149110263,0.15713131883793374,High dropout / Low failure,1
626551_DDD_2014B,0,0,0.09636389447133735,0.03951472702535443,Low dropout / Low failure,0
626556_DDD_2014B,0,0,0.04683402008319952,0.11133898461009105,Low dropout / Low failure,0
626607_DDD_2014B,1,0,0.21953710894096218,0.3219407096198588,Low dropout / Low failure,1
626679_DDD_2014B,0,1,0.2310194310407027,0.1534300373978051,Low dropout / Low failure,1
626723_DDD_2014B,0,1,0.4155949618144952,0.3111779530184586,Low dropout / Low failure,1
626979_DDD_2014B,0,1,0.14668433366685296,0.3812570533960419,Low dropout / Low failure,1
627100_DDD_2014B,0,0,0.1762692009624278,0.10751857967991447,Low dropout / Low failure,0
627367_DDD_2014B,1,0,0.16262206845312085,0.1392711789431269,Low dropout / Low failure,1
627370_DDD_2014B,1,0,0.8210723463402021,0.1843526803746511,High dropout / Low failure,1
627416_DDD_2014B,1,0,0.37574388006343085,0.20343268381620103,Low dropout / Low failure,1
627655_DDD_2014B,0,1,0.495171708762309,0.3657545523643435,Low dropout / Low failure,1
627690_DDD_2014B,1,0,0.9541371169306462,0.04977169725524819,High dropout / Low failure,1
627772_DDD_2014B,0,0,0.10109250478836161,0.11603023259016076,Low dropout / Low failure,0
627924_DDD_2014B,1,0,0.11011722202525791,0.1884478033759424,Low dropout / Low failure,1
628262_DDD_2014B,1,0,0.5844639928089221,0.29533378137372973,High dropout / Low failure,1
628347_DDD_2014B,0,0,0.13550630038881062,0.13266190817762807,Low dropout / Low failure,0
628502_DDD_2014B,0,0,0.07323860649303728,0.042248215654710534,Low dropout / Low failure,0
628642_DDD_2014B,0,0,0.18334899316980033,0.2996339207809955,Low dropout / Low failure,0
628858_DDD_2014B,1,0,0.9134445003084641,0.08070714065954482,High dropout / Low failure,1
628956_DDD_2014B,0,0,0.07228692604333214,0.06752054121261972,Low dropout / Low failure,0
629000_DDD_2014B,0,1,0.24308445527341108,0.3345427450194457,Low dropout / Low failure,1
629405_DDD_2014B,0,0,0.1301921375543995,0.07190521489599348,Low dropout / Low failure,0
629442_DDD_2014B,1,0,0.900342837196929,0.12174130183329569,High dropout / Low failure,1
629452_DDD_2014B,0,0,0.08959678382774186,0.027591736649932922,Low dropout / Low failure,0
629876_DDD_2014B,0,1,0.11723615405495355,0.15197173071943773,Low dropout / Low failure,1
629898_DDD_2014B,0,0,0.11897177574422073,0.037365777573911046,Low dropout / Low failure,0
630301_DDD_2014B,0,1,0.6452441208995018,0.20841157804867058,High dropout / Low failure,1
630818_DDD_2014B,0,0,0.05848894076425505,0.04601644660383622,Low dropout / Low failure,0
630935_DDD_2014B,0,0,0.07953666609393031,0.02506141022523446,Low dropout / Low failure,0
631240_DDD_2014B,1,0,0.24250119398486655,0.41101930705700584,Low dropout / Low failure,1
631388_DDD_2014B,0,0,0.17732288452735223,0.09653913307578803,Low dropout / Low failure,0
631439_DDD_2014B,0,0,0.0805119446523298,0.03977482313001665,Low dropout / Low failure,0
631771_DDD_2014B,0,0,0.04535368739631757,0.04782805919761366,Low dropout / Low failure,0
632125_DDD_2014B,0,1,0.14901746933255186,0.25396859484507645,Low dropout / Low failure,1
632195_DDD_2014B,0,1,0.10906931193707976,0.08951597732217746,Low dropout / Low failure,1
632260_DDD_2014B,1,0,0.9462654758479585,0.07290244359146392,High dropout / Low failure,1
632305_DDD_2014B,0,0,0.09487195130873605,0.26187742299531447,Low dropout / Low failure,0
632473_DDD_2014B,1,0,0.8917833654102845,0.14148664233894873,High dropout / Low failure,1
632790_DDD_2014B,0,0,0.07833542710320722,0.0944896243507196,Low dropout / Low failure,0
632845_DDD_2014B,0,0,0.16108481851818238,0.028856352274590262,Low dropout / Low failure,0
632856_DDD_2014B,1,0,0.3042931203290469,0.3148047674686462,Low dropout / Low failure,1
633341_DDD_2014B,1,0,0.6261682607843818,0.3554042789922742,High dropout / Low failure,1
633591_DDD_2014B,0,0,0.059748340265082904,0.028991412885787063,Low dropout / Low failure,0
633763_DDD_2014B,0,0,0.14613496074017043,0.09566401416584262,Low dropout / Low failure,0
633921_DDD_2014B,0,0,0.065673926743159,0.04611664502327916,Low dropout / Low failure,0
634108_DDD_2014B,1,0,0.8593294771626813,0.10713255316014335,High dropout / Low failure,1
634420_DDD_2014B,0,0,0.16062528902885148,0.30372837975775324,Low dropout / Low failure,0
634905_DDD_2014B,0,0,0.051249318941106604,0.04124979580242013,Low dropout / Low failure,0
879295_DDD_2014B,0,0,0.1375208309101256,0.4633211071307604,Low dropout / Low failure,0
909056_DDD_2014B,0,0,0.0286740248568479,0.028031545037535154,Low dropout / Low failure,0
1592048_DDD_2014B,0,0,0.02938959325934431,0.027216621050833823,Low dropout / Low failure,0
1671811_DDD_2014B,0,0,0.16619160134347843,0.051784381444940866,Low dropout / Low failure,0
1735653_DDD_2014B,0,0,0.17710613728393743,0.31718173341549616,Low dropout / Low failure,0
1903131_DDD_2014B,0,1,0.44561203757212386,0.4876596709899532,Low dropout / Low failure,1
1945434_DDD_2014B,0,0,0.0793808042296543,0.04965714869422321,Low dropout / Low failure,0
2001102_DDD_2014B,1,0,0.6092587267389281,0.39618670589044735,High dropout / Low failure,1
2087698_DDD_2014B,0,0,0.07327222630856162,0.062096262618375524,Low dropout / Low failure,0
2172136_DDD_2014B,0,0,0.02805247272349322,0.020668607681059728,Low dropout / Low failure,0
2173688_DDD_2014B,0,1,0.6666636711083744,0.42136570266886236,High dropout / Low failure,1
2265935_DDD_2014B,1,0,0.07263569802041558,0.04119311724437947,Low dropout / Low failure,1
2301511_DDD_2014B,0,1,0.44930341762087506,0.2958777653533538,Low dropout / Low failure,1
2365009_DDD_2014B,1,0,0.9433111158568748,0.09119166249602878,High dropout / Low failure,1
2485856_DDD_2014B,0,1,0.8285262181039624,0.2368985796281686,High dropout / Low failure,1
2499850_DDD_2014B,1,0,0.8931117669681681,0.11634880490962457,High dropout / Low failure,1
2503273_DDD_2014B,0,0,0.10300482242172031,0.24167875013818105,Low dropout / Low failure,0
2519622_DDD_2014B,1,0,0.10194841557501817,0.1691550739223507,Low dropout / Low failure,1
2527077_DDD_2014B,0,1,0.8167125546222022,0.17197635090591099,High dropout / Low failure,1
2533297_DDD_2014B,0,1,0.16611869129738036,0.2968056686928139,Low dropout / Low failure,1
2545413_DDD_2014B,0,1,0.4911319982313481,0.3236533180051111,Low dropout / Low failure,1
2577480_DDD_2014B,1,0,0.2215564431812193,0.3962293071244571,Low dropout / Low failure,1
2588543_DDD_2014B,0,1,0.19365761667369613,0.34159588784701467,Low dropout / Low failure,1
2608626_DDD_2014B,0,0,0.09991726614493585,0.05600861152521614,Low dropout / Low failure,0
2621984_DDD_2014B,1,0,0.912745465198536,0.0917061770225726,High dropout / Low failure,1
2623532_DDD_2014B,1,0,0.35962921082445914,0.3322057512053108,Low dropout / Low failure,1
2635116_DDD_2014B,1,0,0.11224309960750556,0.17532970207004092,Low dropout / Low failure,1
2639021_DDD_2014B,1,0,0.4120312535814806,0.5410720455018596,Low dropout / High failure,1
2686865_DDD_2014B,0,0,0.1712571015484569,0.3038769658748433,Low dropout / Low failure,0
2688692_DDD_2014B,0,0,0.15227609773943349,0.2605833829220097,Low dropout / Low failure,0
25572_DDD_2014J,1,0,0.5410823510377911,0.37009040426695694,High dropout / Low failure,1
34087_DDD_2014J,0,1,0.2599978107712391,0.2606261571966852,Low dropout / Low failure,1
46016_DDD_2014J,1,0,0.21369724709606858,0.284466967668564,Low dropout / Low failure,1
51153_DDD_2014J,0,0,0.13970781451168976,0.13349868917156682,Low dropout / Low failure,0
63015_DDD_2014J,0,1,0.11396963230660818,0.14509578934264258,Low dropout / Low failure,1
